id,type,label,level,family,mention_count,title,career_dir,career_kind,chain,segment
job:O00512,job,AI Agent软件工程师,中级,,,AI Agent软件工程师,软件硬件与系统架构,软件与系统,中游-整机制造+核心算法+上游-核心零部件,
job:O01616,job,济南 机器人销售经理,高级,,,济南 机器人销售经理,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O00241,job,泰国 泰国BOI专员,中级,,,泰国 泰国BOI专员,仿真测试与数据工程,数据工程,上游-核心零部件（激光雷达）,
job:O00176,job,上海 工艺/高级工艺工程师,高级,,,上海 工艺/高级工艺工程师,软件硬件与系统架构,机械与结构,上游-核心零部件（激光雷达）,
job:O02469,job,越南 TE工程师（驻vn),高级,,,越南 TE工程师（驻vn),软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O00472,job,AI Agent软件工程师 （高级）开发岗,高级,,,AI Agent软件工程师 （高级）开发岗,软件硬件与系统架构,软件与系统,中游-整机制造+核心算法+上游-核心零部件,
job:O07927,job,投融资总监,高级,,,投融资总监,部署运维与技术支持,部署与运维,,
job:O02011,job,上海 后端开发工程师,中级,,,上海 后端开发工程师,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O02278,job,C++应用开发工程师 (MJ001069),高级,,,C++应用开发工程师 (MJ001069),感知决策与控制算法,视觉与多模态,,
job:O01113,job,资深仿真平台算法工程师,高级,,,资深仿真平台算法工程师,感知决策与控制算法,算法工程,,
job:O01731,job,上海 生产计划/物料管理(PMC),中级,,,上海 生产计划/物料管理(PMC),软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O01361,job,多模态大模型算法工程师,中级,,,多模态大模型算法工程师,感知决策与控制算法,算法工程,中游-整机制造+上游-核心零部件(关节模组/灵巧手/驱动器)+中游-AI大模型,
job:O01607,job,上海 先进制造工程师(PQE）,中级,,,上海 先进制造工程师(PQE）,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O02655,job,设备主管(可以接受无尘车间，倒班),初级,,,设备主管(可以接受无尘车间，倒班),软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O01381,job,硬件产品经理,高级,,,硬件产品经理,软件硬件与系统架构,硬件开发,,
job:O02127,job,上海 机器人控制系统软件架构师,中级,,,上海 机器人控制系统软件架构师,感知决策与控制算法,算法工程,中游-整机+算法（软硬全栈）,
job:O08124,job,交付项目经理（公共关系）,高级,,,交付项目经理（公共关系）,部署运维与技术支持,部署与运维,中游-整机制造+上游-核心零部件,
job:O00213,job,上海 芯片客户经理,高级,,,上海 芯片客户经理,软件硬件与系统架构,系统集成,上游-核心零部件（激光雷达）,
job:O03459,job,硬件负责人,高级,,,硬件负责人,软件硬件与系统架构,硬件开发,上游-算力芯片,
job:O01083,job,仿真工程师,中级,,,仿真工程师,软件硬件与系统架构,软件与系统,,
job:O00774,job,运维开发,中级,,,运维开发,软件硬件与系统架构,软件与系统,,
job:O07987,job,具身大模型算法工程师,中级,,,具身大模型算法工程师,感知决策与控制算法,算法工程,中游（四足/双足机器人整机）+ 上游（具身智能大模型）,
job:O00105,job,感知算法工程师,中级,,,感知算法工程师,感知决策与控制算法,算法工程,上游-核心零部件（3D视觉传感器）,
job:O00113,job,海外销售经理（韩国-机器人OEM）,高级,,,海外销售经理（韩国-机器人OEM）,感知决策与控制算法,视觉与多模态,上游-核心零部件（3D视觉传感器）,
job:O03141,job,SAP-FICO实施工程师,中级,,,SAP-FICO实施工程师,部署运维与技术支持,部署与运维,下游,
job:O03140,job,SAP-FICO实施工程师,中级,,,SAP-FICO实施工程师,部署运维与技术支持,部署与运维,下游,
job:O03538,job,芯片后端工程师,高级,,,芯片后端工程师,软件硬件与系统架构,硬件开发,上游-算力芯片,
job:O03443,job,研发平台IT运维工程师-北京,高级,,,研发平台IT运维工程师-北京,软件硬件与系统架构,软件与系统,上游-算力芯片,
job:O00334,job,上海 IC验证工程师,中级,,,上海 IC验证工程师,感知决策与控制算法,视觉与多模态,上游-核心零部件（激光雷达）,
job:O02424,job,ME设备工程师-VN,中级,,,ME设备工程师-VN,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O01894,job,上海 可靠性工程师,中级,,,上海 可靠性工程师,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O03294,job,供应链产品经理,高级,,,供应链产品经理,软件硬件与系统架构,软件与系统,下游,
job:O01377,job,软件测试代表,中级,,,软件测试代表,软件硬件与系统架构,软件与系统,,
job:O00234,job,杭州 ESD技术员,中级,,,杭州 ESD技术员,仿真测试与数据工程,测试与验证,上游-核心零部件（激光雷达）,
job:O03110,job,新媒体运营,高级,,,新媒体运营,非技术支撑,市场与销售,,
job:O03513,job,数字后端工程师（上海、西安）,高级,,,数字后端工程师（上海、西安）,仿真测试与数据工程,数据工程,上游-算力芯片,
job:O02026,job,上海 产品市场/GTM,高级,,,上海 产品市场/GTM,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O02961,job,移印工程师,高级,,,移印工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02230,job,SLAM算法工程师 (MJ001182),中级,,,SLAM算法工程师 (MJ001182),感知决策与控制算法,算法工程,,
job:O00376,job,杭州 AME技术员（Bonding AME技术员）,初级,,,杭州 AME技术员（Bonding AME技术员）,仿真测试与数据工程,测试与验证,上游-核心零部件（激光雷达）,
job:O01699,job,上海 资产业务支持岗,初级,,,上海 资产业务支持岗,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O01314,job,硬件工程师（音频方向）,中级,,,硬件工程师（音频方向）,感知决策与控制算法,算法工程,中游-整机制造+上游-核心零部件(关节模组/灵巧手/驱动器)+中游-AI大模型,
job:O02228,job,SLAM算法工程师,高级,,,SLAM算法工程师,感知决策与控制算法,算法工程,,
job:O02358,job,移印工程师,高级,,,移印工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O00274,job,上海 芯片产品运营（S&amp;OP &amp; 客户交付方向）,中级,,,上海 芯片产品运营（S&amp;OP &amp; 客户交付方向）,软件硬件与系统架构,系统集成,上游-核心零部件（激光雷达）,
job:O00276,job,上海 芯片产品运营/客户经理,高级,,,上海 芯片产品运营/客户经理,软件硬件与系统架构,系统集成,上游-核心零部件（激光雷达）,
job:O00277,job,上海 芯片客户经理（不含销售属性）,高级,,,上海 芯片客户经理（不含销售属性）,软件硬件与系统架构,系统集成,上游-核心零部件（激光雷达）,
job:O01382,job,课程教研,中级,,,课程教研,部署运维与技术支持,技术支持与解决方案,,
job:O02380,job,丝印工程师,高级,,,丝印工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O08056,job,产品经理（智能物流）,高级,,,产品经理（智能物流）,仿真测试与数据工程,测试与验证,中游-整机制造(AMR/无人叉车/具身智能机器人)+下游-半导体/电子/锂电/光伏/汽车/医药,
job:O01838,job,上海 硬件首席架构师/联创,高级,,,上海 硬件首席架构师/联创,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O01355,job,机器人系统工程师（应用开发&SDK）,中级,,,机器人系统工程师（应用开发&SDK）,感知决策与控制算法,算法工程,中游-整机制造+上游-核心零部件(关节模组/灵巧手/驱动器)+中游-AI大模型,
job:O01891,job,深圳 子公司财务经理,高级,,,深圳 子公司财务经理,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O01970,job,上海 资产管理运营岗,中级,,,上海 资产管理运营岗,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O08021,job,海外售前解决方案,高级,,,海外售前解决方案,部署运维与技术支持,技术支持与解决方案,中游-整机制造(四足机器人/轮足机器人/人形机器人)+下游-电力巡检/应急消防/警务安防,
job:O08042,job,售前方案工程师（国内）,高级,,,售前方案工程师（国内）,部署运维与技术支持,技术支持与解决方案,中游-整机制造(四足机器人/轮足机器人/人形机器人)+下游-电力巡检/应急消防/警务安防,
job:O03367,job,电子经理,高级,,,电子经理,仿真测试与数据工程,测试与验证,下游,
job:O08221,job,系统工程师（机器人整机系统）,中级,,,系统工程师（机器人整机系统）,感知决策与控制算法,SLAM与控制,中游-整机制造(全尺寸双足人形机器人+四足机器狗)+核心关节,
job:O07962,job,嵌入式软件开发经理,高级,,,嵌入式软件开发经理,感知决策与控制算法,算法工程,中游-整机,
job:O08142,job,项目经理(J10094),高级,,,项目经理(J10094),仿真测试与数据工程,测试与验证,中游-整机制造+上游-核心零部件,
job:O02031,job,上海 技术支持工程师,中级,,,上海 技术支持工程师,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O01098,job,大客户销售(To G),中级,,,大客户销售(To G),部署运维与技术支持,部署与运维,,
job:O01010,job,资深项目经理（AI),高级,,,资深项目经理（AI),感知决策与控制算法,算法工程,,
job:O03398,job,SOC设计工程师,高级,,,SOC设计工程师,软件硬件与系统架构,软件与系统,上游-算力芯片,
job:O08215,job,售后工程师,高级,,,售后工程师,感知决策与控制算法,SLAM与控制,中游-整机制造(全尺寸双足人形机器人+四足机器狗)+核心关节,
job:O01813,job,上海 射频硬件工程师,中级,,,上海 射频硬件工程师,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O00882,job,AI算法资深工程师（AI算法评测）,高级,,,AI算法资深工程师（AI算法评测）,感知决策与控制算法,算法工程,,
job:O08143,job,项目经理(J10094),高级,,,项目经理(J10094),仿真测试与数据工程,测试与验证,中游-整机制造+上游-核心零部件,
job:O08233,job,NVH工程师(A194917),高级,,,NVH工程师(A194917),感知决策与控制算法,SLAM与控制,中游-整机制造(全尺寸双足人形机器人+四足机器狗)+核心关节,
job:O01987,job,上海 海外大区销售总监（欧洲/中东/亚太),高级,,,上海 海外大区销售总监（欧洲/中东/亚太),软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O00862,job,感知算法工程师,高级,,,感知算法工程师,感知决策与控制算法,算法工程,,
job:O01211,job,感知算法工程师,高级,,,感知算法工程师,感知决策与控制算法,算法工程,,
job:O03324,job,采购专员/助理,初级,,,采购专员/助理,软件硬件与系统架构,硬件开发,下游,
job:O02305,job,机器人硬件研发负责人,高级,,,机器人硬件研发负责人,软件硬件与系统架构,软件与系统,,
